"","Period","Ndays","Flux","Std.Err","SEP","L95","U95"
"1","WY 2017",365,0.0157310099555546,0.00257987375842605,0.00365277903237128,0.00977884741602129,0.0240114689432828
"2","WY 2018",365,8.8994263589747e-05,1.67228549731854e-05,3.02966325973381e-05,4.40224628322147e-05,0.000161222763472712
