"","Period","Ndays","Flux","Std.Err","SEP","L95","U95"
"1","WY 2016",366,0.00188919541504544,0.000246719681059274,0.00177678192209782,0.00028911558998068,0.00655055802712038
"2","WY 2017",365,0.0202673539052264,0.00359296562781074,0.0103656574595898,0.00701486691218449,0.0464152713156497
"3","WY 2018",365,0.000105932595187855,2.17189624270116e-05,0.000119658430177941,1.18718340806491e-05,0.000415319390951995
