"Period","Ndays","Flux","Std.Err","SEP","L95","U95"
"WY 2010",365,189785.786818793,35034.0864440051,232316.223852314,18403.5880223686,783358.443540888
"WY 2011",365,641468.88069769,114662.0062998,359523.533509023,200891.474106512,1558664.96064935
"WY 2012",366,15644.4250651612,2070.09429719044,13831.4637174881,2642.73293121639,51980.6215259775
"WY 2013",365,174762.292450834,37804.1770316892,292207.901192308,9326.21829916651,862779.01335373
"WY 2014",365,650.010596450048,94.1558665610034,10094.1243249493,0.423140472303875,4123.46878767388
"WY 2015",365,159507.607658733,34989.1653427764,1154796.41125405,437.714890909944,1088217.35878962
"WY 2016",366,142050.503010116,22023.9795238648,212495.467444017,9433.4196121732,660650.167820264
"WY 2017",365,3873036.99421617,680632.012169435,1633318.97198037,1614811.42823324,7886671.95903906
