"","Period","Ndays","Flux","Std.Err","SEP","L95","U95"
"1","WY 2016",366,5.32690138095984e-05,9.79692604823815e-06,5.41820928715825e-05,7.15886703900489e-06,0.000194818942185702
"2","WY 2017",365,2.17473043215071e-05,6.10184323213059e-06,1.6648235789298e-05,4.56192516803207e-06,6.53655912638717e-05
"3","WY 2018",365,4.50345783010858e-06,1.12327678380784e-06,6.35251205858659e-06,3.34902507762435e-07,2.02553027574315e-05
