"","Period","Ndays","Flux","Std.Err","SEP","L95","U95"
"1","WY 2015",365,670014.546503832,166034.94850238,565616.48151149,121582.53821493,2155901.45419909
"2","WY 2016",366,639897.440878453,151208.465700451,253985.635672695,281034.223411419,1258706.90335758
"3","WY 2017",365,8338229.18088486,2412270.17702902,3376062.74254463,3601260.0972977,16586860.8948773
