"Period","Ndays","Flux","Std.Err","SEP","L95","U95"
"WY 2017",365,0.00526702212643968,0.000978399664969099,0.00148010393575939,0.0029538457866709,0.00870429663941134
"WY 2018",365,2.07767155312873e-05,4.52287775651639e-06,1.16788031868121e-05,6.48514012207339e-06,5.05812018588038e-05
"WY 2019",365,0.00407025712798764,0.000758106479672273,0.00116637318564786,0.00225608977243257,0.0067859901418704
