"","Period","Ndays","Flux","Std.Err","SEP","L95","U95"
"1","WY 2017",365,0.00367277744755494,0.000568213992822684,0.00079731658965575,0.00235683380178687,0.00546588882162242
"2","WY 2018",365,2.04309700016962e-05,1.23877836169216e-05,1.56540034750819e-05,4.2805053396567e-06,6.14459323310755e-05
