"","Period","Ndays","Flux","Std.Err","SEP","L95","U95"
"1","WY 2010",365,0.00553188796299866,NA,0.0154769759972004,0.000103218731360486,0.0335852348028374
"2","WY 2011",365,0.0856552104466733,0.0386314719307825,0.220578800252034,0.00189653273990063,0.506909231084784
"3","WY 2012",366,0,0,NA,NA,NA
"4","WY 2013",365,0.0151027405373367,NA,0.0752816769835493,8.66534743620337e-05,0.101840856902008
"5","WY 2014",365,0,0,NA,NA,NA
"6","WY 2015",365,0.0309659002442793,0.0131878395543674,0.165306064373849,0.00015489861290929,0.209860840405511
