"","Period","Ndays","Flux","Std.Err","SEP","L95","U95"
"1","WY 2016",366,29434.2573697052,7711.4910180058,148458.840179665,164.936874894839,198672.464059512
"2","WY 2017",365,875416.58282662,242674.450566632,955004.981064679,104306.13113116,3354723.18768998
