"","Period","Ndays","Flux","Std.Err","SEP","L95","U95"
"1","WY 2016",366,224.315942837334,70.4196573417048,455.210385937564,8.10232482032784,1213.37798195041
"2","WY 2017",365,1358.90901227576,567.514770714542,1620.32644729268,138.222120053843,5516.62273597971
"3","WY 2018",365,31.3688236899638,19.7557446517646,95.155897920891,0.495342833337067,194.720565640012
