"","Date","Flow","Flux","Std.Err","SEP","L90","U90"
"586",2017-05-08,271,0.000441339012267394,9.3459592888047e-05,0.000339108695017816,0.000110137069493674,0.0011120123991603
"587",2017-05-09,127,0.000164199483529368,4.38416899431425e-05,0.000128959713330959,3.9820445903605e-05,0.000418767968967198
"588",2017-05-10,62,6.42240605430988e-05,2.09598055737429e-05,5.18605002665432e-05,1.50114197951635e-05,0.000166322786868411
"589",2017-05-11,38,3.37727955476928e-05,1.25161744498065e-05,2.79087174597532e-05,7.65142510291001e-06,8.8580473275061e-05
"590",2017-05-12,40,3.61280086033817e-05,1.32163289517262e-05,2.9777943270527e-05,8.21381096533786e-06,9.46234943541425e-05
"591",2017-05-13,39,3.49457291459487e-05,1.28661251151912e-05,2.8840088137418e-05,7.93131241032356e-06,9.15908330724151e-05
"592",2017-05-14,48,4.59040417690906e-05,1.60253103645118e-05,3.75014463059803e-05,1.05625884302907e-05,0.000119643332963141
"593",2017-05-15,35,3.0311852041157e-05,1.14680198330543e-05,2.51547333283454e-05,6.82792810512515e-06,7.96874373812284e-05
"594",2017-05-16,27,2.15437596659305e-05,8.68932120806396e-06,1.81302766979192e-05,4.76072715990196e-06,5.70724945982654e-05
"595",2017-05-17,25,1.94674370693598e-05,7.99961947047546e-06,1.64542580576373e-05,4.27622591320013e-06,5.16946689589667e-05
"596",2017-05-18,24,1.8448319465498e-05,7.65572175603233e-06,1.56294221892876e-05,4.03928742048634e-06,4.90511637045308e-05
"597",2017-05-19,22,1.64500532126774e-05,6.97007899898555e-06,1.40073900404941e-05,3.57655348802362e-06,4.38594531262499e-05
"598",2017-05-20,23,1.74423904048201e-05,7.31252361393538e-06,1.48137071213155e-05,3.80602625904776e-06,4.6439104531261e-05
"599",2017-05-21,23,1.74423904048201e-05,7.31252361393538e-06,1.48137071213155e-05,3.80602625904776e-06,4.6439104531261e-05
"600",2017-05-22,26,2.04993674790216e-05,8.34416759934726e-06,1.72879565890705e-05,4.51673813190864e-06,5.43687247209838e-05
"601",2017-05-23,19,1.35591147237011e-05,5.94789304757622e-06,1.1647936294453e-05,2.91210773280579e-06,3.63257343847179e-05
"602",2017-05-24,18,1.26258609443265e-05,5.60912482566507e-06,1.08824549956965e-05,2.69908284556167e-06,3.38869688330845e-05
"603",2017-05-25,24,1.8448319465498e-05,7.65572175603233e-06,1.56294221892876e-05,4.03928742048634e-06,4.90511637045308e-05
"604",2017-05-26,23,1.74423904048201e-05,7.31252361393538e-06,1.48137071213155e-05,3.80602625904776e-06,4.6439104531261e-05
"605",2017-05-27,18,1.26258609443265e-05,5.60912482566507e-06,1.08824549956965e-05,2.69908284556167e-06,3.38869688330845e-05
"606",2017-05-28,27,2.15437596659305e-05,8.68932120806396e-06,1.81302766979192e-05,4.76072715990196e-06,5.70724945982654e-05
"607",2017-05-29,20,1.45079264210587e-05,6.28769436420776e-06,1.24241682438704e-05,3.12946012166329e-06,3.88016009306327e-05
"608",2017-05-30,16,1.08085100416903e-05,4.93506470080482e-06,9.38545502105424e-06,2.28669294169792e-06,2.91266762225655e-05
"609",2017-05-31,18,1.26258609443265e-05,5.60912482566507e-06,1.08824549956965e-05,2.69908284556167e-06,3.38869688330845e-05
"610",2017-06-01,29,2.36686342352055e-05,9.38128339105269e-06,1.98398924640221e-05,5.25877753812346e-06,6.25660919905393e-05
