"","Period","Ndays","Flux","Std.Err","SEP","L95","U95"
"1","WY 2015",365,30882.5816099004,12542.4032559905,29256.6451017041,4670.60859589972,107616.261021119
"2","WY 2016",366,39047.2580841619,7471.79669117064,13112.880809659,19504.3680946968,70249.2363498067
"3","WY 2017",365,741656.030158318,196195.746618019,261448.844959715,357633.964356713,1368029.47341185
