"","Period","Ndays","Flux","Std.Err","SEP","L95","U95"
"1","WY 2015",365,859428.49250532,380369.001071479,883286.116174647,113483.497861715,3165208.65223343
"2","WY 2016",366,633758.051653186,134544.767524314,233239.831458867,295776.71436955,1195962.15338832
"3","WY 2017",365,6521474.24631744,1892401.2453092,2513565.20793338,2934124.28146462,12620049.9709422
