"Period","Ndays","Flux","Std.Err","SEP","L95","U95"
"WY 2013",164,0.00463923398367995,0.000945964294931686,0.00521839137447693,0.000523797152435737,0.0181388950094499
"WY 2014",91,0,0,NA,NA,NA
"WY 2015",305,0.00173173140211194,0.000229488446211137,0.00272074843315568,0.000104503255567091,0.00827374141533242
"WY 2016",213,0.00187273187329832,0.000203673648057399,0.00246130948082954,0.000159210180272927,0.00807679249430901
"WY 2017",216,0.0329246568850843,0.00344652174894031,0.00859730967116757,0.0192567407681905,0.0527003686852685
"WY 2018",213,0,0,NA,NA,NA
"WY 2019",212,0.0135207002865475,0.00196394317642977,0.00594557799973671,0.0054289265455257,0.0282168921311544
