"","Period","Ndays","Flux","Std.Err","SEP","L95","U95"
"1","WY 2016",366,0.00167517711598381,NA,NA,NA,NA
"2","WY 2017",365,0.0121979010361412,0.00239043653614349,0.00332397529924959,0.00696485346036883,0.019886093856653
