"","Period","Ndays","Flux","Std.Err","SEP","L95","U95"
"1","WY 2016",366,6.29737540368361e-05,6.18216357485912e-06,6.6207038064729e-06,5.09948411072506e-05,7.69163919478762e-05
"2","WY 2017",365,0.000189539479068062,1.62170660649907e-05,1.79741660641349e-05,0.000156752577964409,0.000227141546115387
"3","WY 2018",365,5.99107163053765e-05,9.82226243468449e-06,1.00518801900047e-05,4.26234062850941e-05,8.19038268293526e-05
