"","Period","Ndays","Flux","Std.Err","SEP","L95","U95"
"1","WY 2016",366,3.04952560298188e-05,3.14310847906111e-06,1.90517152177461e-05,8.39544910237173e-06,7.96729130288499e-05
"2","WY 2017",365,0.000182638290141886,1.87071158248038e-05,5.44747255275003e-05,9.87612038689909e-05,0.000310159015840588
"3","WY 2018",365,1.68015413954617e-06,4.21504474701142e-07,1.91734715750528e-06,1.84907909396931e-07,6.63109506968138e-06
