"","Period","Ndays","Flux","Std.Err","SEP","L95","U95"
"1","WY 2013",365,63190.0808714866,11839.8972904137,329996.454903685,330.274339170633,427624.768439235
"2","WY 2014",365,0,0,NA,NA,NA
"3","WY 2015",365,61394.3911165796,11881.2166057847,240625.840643291,573.000267058291,402055.07234553
"4","WY 2016",366,64485.917219451,12046.1222448423,329305.589480549,352.491904267337,435682.038141243
"5","WY 2017",365,1994852.52501033,410750.720140714,1871045.68017717,306639.065360548,6903982.29461981
"6","WY 2018",365,0,0,NA,NA,NA
"7","WY 2019",365,1157808.00177354,231559.025579926,1623660.05635227,87068.8827695606,5189797.46778871
