"","Date","Flow","Flux","Std.Err","SEP","L90","U90"
"463",2017-01-05,164,32137.5353974258,10082.2221360255,44133.5682503457,3317.9216163178,107865.228761784
"464",2017-01-06,354,104424.345884381,26962.8838674773,142190.689749319,10939.913342309,349234.222655706
"465",2017-01-07,298,80256.3019402982,21587.9124431954,109449.363944647,8385.83279474931,268580.921028583
"466",2017-01-08,866,408010.850587944,90200.6072781109,552900.321605404,43101.0612309085,1361755.09173575
"467",2017-01-09,10681,17974832.5486208,5637053.62493755,24683865.358775,1855805.6622132,60329583.7132096
"468",2017-01-10,4888,5572297.19002258,1434296.20019868,7586734.97479936,583889.08463775,18634969.1409953
"469",2017-01-11,10929,18602054.8090065,5869589.29863303,25553402.9147785,1919497.91481966,62443172.8458191
"470",2017-01-12,7444,10472558.9228517,2987629.9504203,14316566.2853558,1089699.01454627,35082678.6539342
"471",2017-01-13,5289,6272725.51142948,1644511.57620931,8546082.99187412,656526.965415524,20983281.8403691
"472",2017-01-14,3962,4063725.28605383,998877.850034861,5524086.57155183,426971.605282837,13580913.1858494
"473",2017-01-15,3634,3568275.06467255,861838.9977593,4847853.49410273,375279.312196763,11922275.5471662
"474",2017-01-16,3316,3108752.22582882,737796.747514358,4221245.15688504,327257.595299382,10384524.0539881
"475",2017-01-17,3137,2859482.77289401,671850.062448307,3881591.91268876,301174.618060066,9550628.67261505
"476",2017-01-18,2871,2502079.11098801,579081.035869647,3394924.65522457,263732.992105597,8355328.2392955
"477",2017-01-19,6537,8619649.99936331,2379424.08815007,11767182.8253651,899048.841565652,28858592.0782369
"478",2017-01-20,7490,10569646.8732448,3020093.94756208,14450286.3316181,1099670.64220325,35408947.8889921
"479",2017-01-21,9184,14342068.3726707,4321293.48380478,19655631.5651849,1485889.98148193,48096153.6869178
"480",2017-01-22,7733,11087371.4075894,3194145.22294992,15163573.7726777,1152816.01349889,37149015.4180585
"481",2017-01-23,9829,15874407.4779808,4869537.16676789,21774874.8395043,1642144.84010367,53254595.0338676
"482",2017-01-24,6360,8272085.03522293,2267909.28668929,11289563.5557887,863210.454698457,27691695.4373577
"483",2017-01-25,5073,5892038.94119861,1529679.34785513,8024549.91965352,617063.934028356,19706834.9226934
"484",2017-01-26,3850,3892156.33543748,951055.300418428,5289842.93602251,409080.602645464,13006470.9648432
"485",2017-01-27,3774,3777137.53920106,919210.424343495,5132849.4366026,397081.023157051,12621411.9587693
"486",2017-01-28,3587,3499043.87312085,842955.304689311,4753412.14319812,368049.351640506,11690560.9404914
"487",2017-01-29,3388,3210949.25406292,765113.651806008,4360550.57327015,337944.314620271,10726464.0064691
"488",2017-01-30,3277,3053854.9224712,723189.049043189,4146426.70952514,321515.349629702,10200856.6588005
"489",2017-01-31,3133,2853991.84306376,670408.577885165,3874112.07900018,300599.783844095,9532261.71288979
"490",2017-02-01,3038,2724617.27709035,636588.973768852,3697902.46531744,287052.30062562,9099536.11604244
"491",2017-02-02,3093,2799275.63680851,656071.435755312,3799581.75958352,294870.993736092,9349243.18884485
"492",2017-02-03,4272,4551172.06662882,1136746.86722651,6189994.57274988,477749.733696741,15213378.4832491
"493",2017-02-04,5749,7109145.90385062,1901351.30989888,9692935.39874635,743105.112870241,23788814.3157255
"494",2017-02-05,4353,4681515.71095432,1174091.82514,6368154.60699202,491315.211266933,15650000.1704457
"495",2017-02-06,4735,5312346.35867404,1357498.25792257,7230946.78563616,556897.291511425,17763701.3467259
"496",2017-02-07,7702,11020873.3731383,3171702.56955651,15071936.4552172,1145992.5385699,36925494.9920259
"497",2017-02-08,11626,20401958.4503846,6544839.32024522,28050752.7301692,2102005.64724526,68510537.6033562
"498",2017-02-09,7481,10550628.2862694,3013730.13891117,14424090.8302041,1097717.43225878,35345033.8444599
"499",2017-02-10,10337,17116530.3262788,5321288.27747783,23494608.2813089,1768567.07518346,57437954.3957267
"500",2017-02-11,7730,11080930.3828923,3191970.3118333,15154697.4843822,1152155.12320973,37127364.8756988
"501",2017-02-12,6143,7852444.37279615,2134442.25868249,10713162.5789453,819905.756762804,26283086.9445282
"502",2017-02-13,5539,6723028.18709458,1782037.15326322,9163350.67332854,703159.144286634,22493526.0754879
"503",2017-02-14,5165,6053222.19314644,1578134.73432943,8245332.82431602,633777.226661949,20247248.309764
"504",2017-02-15,4874,5548340.89680345,1427190.18646008,7553940.65581444,581402.382516157,18554669.5569907
"505",2017-02-16,4753,5342715.66514877,1366434.7906159,7272505.11334005,560051.635527521,17865481.418791
"506",2017-02-17,5277,6251370.8093068,1638034.60763182,8516819.93843492,654314.26571785,20911671.4723001
"507",2017-02-18,12880,23773478.114425,7838988.79307313,32736524.6965877,2442878.82222784,79883647.4395888
"508",2017-02-19,10794,18259752.3753837,5742501.11711605,25078810.7006864,1884744.38815474,61289646.8865467
"509",2017-02-20,7653,10916031.4972118,3136370.75060807,14927471.8393764,1135232.95048448,36573101.6359638
"510",2017-02-21,12525,22802048.4335215,7462404.61599405,31385421.5786953,2344790.60102511,76605722.0352194
"511",2017-02-22,10074,16469646.0077312,5085231.26074952,22598787.3974016,1702753.601495,55259099.8455498
"512",2017-02-23,7829,11294130.7532492,3264086.02209386,15448535.8392224,1174026.98258885,37844036.6295855
"513",2017-02-24,6979,9507823.0837873,2668185.43801404,12988562.5288701,990518.397712767,31841386.2935269
"514",2017-02-25,6235,8029478.95692821,2190588.69328882,10956294.2088916,838179.448624136,26877302.4625537
"515",2017-02-26,5978,7538208.03056027,2035370.35534172,10281734.8675686,787452.877563942,25228489.2839281
"516",2017-02-27,5747,7105435.21344643,1900198.75508796,9687844.66469236,742721.390478647,23776364.9342958
"517",2017-02-28,5485,6624894.01326523,1751914.55196074,9028797.26483847,693000.901864867,22164365.8177908
"518",2017-03-01,5225,6159111.64493218,1610099.865721,8390404.36079693,644753.355294957,20602302.2405441
"519",2017-03-02,4782,5391764.00840828,1380887.88739887,7339628.5816388,565145.553892628,18029866.9407242
"520",2017-03-03,4565,5028362.07582835,1274399.88992446,6842430.05887189,527388.239405522,16812052.6427387
"521",2017-03-04,4415,4782103.33740687,1203043.94890539,6505669.45289992,501780.308145314,15986973.682112
"522",2017-03-05,4417,4785359.84686679,1203983.17577537,6510121.86181758,502119.063193066,15997883.5494736
"523",2017-03-06,4315,4620215.40006775,1156504.20327357,6284361.4470232,484936.046814808,15444652.9231748
"524",2017-03-07,4188,4417292.10538583,1098594.7573647,6007042.34053384,463810.752101701,14764953.8442824
"525",2017-03-08,4125,4317753.04145782,1070366.98879777,5871045.91773398,453443.545294062,14431581.0563919
"526",2017-03-09,3980,4091526.53248655,1006662.53647101,5562050.66575863,429869.765058552,13674003.7434556
"527",2017-03-10,3695,3658795.61150151,886630.38839654,4971355.97202684,384730.000080697,12225265.0698142
"528",2017-03-11,3585,3496107.84382008,842155.957799204,4749407.26107088,367742.697947871,11680734.4406229
