"","Period","Ndays","Flux","Std.Err","SEP","L95","U95"
"1","WY 2016",366,82590.1951601139,18254.5195137177,166371.433841628,3028.33203524122,445331.998823491
"2","WY 2017",365,1479598.06886696,407586.290157992,1280170.39613909,258512.364787385,4843022.38938084
"3","WY 2018",365,1641.42466723777,513.847116017033,3635.90868050472,49.5607188945729,9203.73181054082
