"","Period","Ndays","Flux","Std.Err","SEP","L95","U95"
"1","WY 2016",366,0.000856688437603451,0.000138054921411323,0.000187395547084908,0.000547830530992399,0.00127850044047393
"2","WY 2017",365,0.00625678609790173,0.0013077564545767,0.00161808849277281,0.00367883492571119,0.00997416128047731
"3","WY 2018",365,0.000388902985351636,6.38692670008715e-05,7.34046914198672e-05,0.000264836731860654,0.00055144405244796
