"Period","Ndays","Flux","Std.Err","SEP","L95","U95"
"WY 2017",365,3689494.74747364,424276.247584731,741323.25049414,2449224.32255695,5342155.53062743
"WY 2018",365,6059.38448688331,903.571185357806,2312.77853596559,2747.77321535734,11663.0298481208
"WY 2019",365,2704858.41373789,370311.876876757,709108.30106506,1578529.73381642,4336795.7363035
