"","Period","Ndays","Flux","Std.Err","SEP","L95","U95"
"1","WY 2016",366,0.000473298789425579,9.13128134335989e-05,0.000417439571151969,8.02559326566386e-05,0.00156996336185554
"2","WY 2017",365,0.00389509802053891,0.000707027965114311,0.00100309879126589,0.00229546834968443,0.00619837058673604
