"","Period","Ndays","Flux","Std.Err","SEP","L95","U95"
"1","WY 2016",366,0.0230778127568438,0.00458148355970987,0.0394775133141293,0.00117686010721536,0.115262318048311
"2","WY 2017",365,0.368947510338541,0.0905887067797401,0.280104773072854,0.0783198645116127,1.10254226444955
