"","Period","Ndays","Flux","Std.Err","SEP","L95","U95"
"1","WY 2016",366,1.46263892322367e-05,1.87265012724237e-06,1.05361227277515e-05,3.34227487151009e-06,4.21406894888907e-05
"2","WY 2017",365,8.56096309098075e-06,1.16094845378465e-06,3.42302007887592e-06,3.73684325549445e-06,1.69094753560238e-05
"3","WY 2018",365,2.07766306981693e-06,3.5216417261449e-07,1.9147631542531e-06,3.28564020368237e-07,7.10418482735836e-06
