"","Period","Ndays","Flux","Std.Err","SEP","L95","U95"
"1","WY 2016",366,6.9352032698671e-05,6.37595771634731e-06,6.93662206772991e-06,5.67505771435999e-05,8.39121741073297e-05
"2","WY 2017",365,0.000179478748769388,1.49586164105381e-05,1.6846680631526e-05,0.000148725115601922,0.000214700046924257
"3","WY 2018",365,4.59151385799961e-05,4.31006165073725e-06,4.62722314924954e-06,3.75140998063581e-05,5.56325231447917e-05
