Site	Dates	Flow
11451800	2018-08-05	519
11451800	2018-08-06	503
11451800	2018-08-07	473
11451800	2018-08-08	474
11451800	2018-08-09	500
11451800	2018-08-10	505
11451800	2018-08-11	517
11451800	2018-08-12	529
11451800	2018-08-13	501
11451800	2018-08-14	461
11451800	2018-08-15	475
11451800	2018-08-16	443
11451800	2018-08-17	430
11451800	2018-08-18	415
11451800	2018-08-19	413
11451800	2018-08-20	403
11451800	2018-08-21	402
11451800	2018-08-22	403
11451800	2018-08-23	397
11451800	2018-08-24	412
11451800	2018-08-25	429
11451800	2018-08-26	422
11451800	2018-08-27	399
11451800	2018-08-28	342
11451800	2018-08-29	346
11451800	2018-08-30	387
11451800	2018-08-31	447
11451800	2018-09-01	469
11451800	2018-09-02	458
11451800	2018-09-03	430
11451800	2018-09-04	424
11451800	2018-09-05	422
11451800	2018-09-06	420
11451800	2018-09-07	398
11451800	2018-09-08	381
11451800	2018-09-09	376
11451800	2018-09-10	375
11451800	2018-09-11	375
11451800	2018-09-12	393
11451800	2018-09-13	393
11451800	2018-09-14	372
11451800	2018-09-15	365
11451800	2018-09-16	357
11451800	2018-09-17	348
11451800	2018-09-18	316
11451800	2018-09-19	313
11451800	2018-09-20	318
11451800	2018-09-21	317
11451800	2018-09-22	298
11451800	2018-09-23	285
11451800	2018-09-24	266
11451800	2018-09-25	297
11451800	2018-09-26	346
11451800	2018-09-27	348
11451800	2018-09-28	344
11451800	2018-09-29	334
11451800	2018-09-30	336
