"","Period","Ndays","Flux","Std.Err","SEP","L95","U95"
"1","WY 2010",365,0.00867274969672759,0.00491064049468171,0.0564891498162486,2.92617590774137e-05,0.0591941300175683
"2","WY 2011",365,0.082087508243031,0.0393385740605841,0.217337905079109,0.00171638743758848,0.490125571812193
"3","WY 2012",366,0,0,NA,NA,NA
"4","WY 2013",365,0.0168869682028449,0.00554815104438127,0.10991189307296,5.70576814323235e-05,0.115257877466642
"5","WY 2014",365,0,0,NA,NA,NA
"6","WY 2015",365,0.0345745646662495,0.016669397238608,0.208361897253588,0.000135944738824673,0.235630480101677
