"","Period","Ndays","Flux","Std.Err","SEP","L95","U95"
"1","WY 2016",366,0.249104972832226,0.0650866247461238,0.0962616955190549,0.111840923556951,0.482747392575784
"2","WY 2017",365,1.12448071131021,0.298105540107656,0.386711346750836,0.552185431416369,2.04773101532776
