"","Period","Ndays","Flux","Std.Err","SEP","L95","U95"
"1","WY 2016",366,1070495.10906881,261103.735555451,386085.198595794,507418.890368958,1998458.4345468
"2","WY 2017",365,4143406.65104926,1017438.08570885,1317202.20740772,2149479.55474669,7253871.38185197
