"","Period","Ndays","Flux","Std.Err","SEP","L95","U95"
"1","WY 2016",366,984961.262766141,223370.857044814,325495.161209876,497590.298979961,1757736.47811698
"2","WY 2017",365,4354349.99634783,1019497.99439058,1308090.42872509,2343959.99812122,7419453.12560183
