"Period","Ndays","Flux","Std.Err","SEP","L95","U95"
"WY 2010",365,543301.494399636,116391.195968572,804645.58083572,36786.3600942691,2512667.66628502
"WY 2011",365,1806287.69369246,412105.860696469,1311126.70917292,408427.733980668,5231815.42566828
"WY 2012",366,41097.1065909668,8163.30182014258,47529.0477896471,4416.45817348759,163604.64904017
"WY 2013",365,260270.801336104,55008.7995578177,539259.633887862,9010.87408716929,1420348.86781615
"WY 2014",365,1442.01379600125,315.345381782212,28674.1400461027,0.599661538494577,8747.69626843106
"WY 2015",365,193117.137203344,42882.3991572807,1661170.05088842,379.86229592323,1309178.12179699
"WY 2016",366,244058.227104246,49654.140650118,473943.667066835,9641.35422543683,1294885.99786643
"WY 2017",365,5213780.19862274,1236995.02464008,2798490.81417773,1713489.48151192,12316140.0911831
