"","Period","Ndays","Flux","Std.Err","SEP","L95","U95"
"1","WY 2016",366,0.00826880491411539,0.00130361259171119,0.00153444132592316,0.00566846793717231,0.0116604709535207
"2","WY 2017",365,0.0181106286172332,0.00338673246048179,0.00387412387658605,0.0116993842471022,0.0268084857371813
