"","Date","Flow","Flux","Std.Err","SEP","L90","U90"
"477",2017-01-19,6537,7141757.10045474,1902939.2378525,8958196.61921489,858988.124919296,23073881.3910774
"478",2017-01-20,7490,8778454.64635886,2414891.33700119,11027534.4240805,1053220.53173723,28380857.9559453
"479",2017-01-21,9184,11965264.6287486,3457326.9012065,15067988.4249812,1429632.45753294,38727060.7793578
"480",2017-01-22,7733,9185338.68290421,2549361.08380608,11543620.6528332,1101244.31312705,29702088.5220641
"481",2017-01-23,9829,13225158.5711945,3889792.20726804,16670419.1542966,1577648.93854026,42823226.3722593
"482",2017-01-24,6360,6788570.46377123,1804931.48251302,8514352.58309301,816640.947725422,21931826.0225348
"483",2017-01-25,5073,4793952.10351628,1216115.02261732,6000537.6453199,578648.991712868,15473648.7210072
"484",2017-01-26,3850,3135102.69659057,756181.773887185,3916432.6280061,379672.102211,10110241.7734728
"485",2017-01-27,3774,3035312.41616572,730455.327435793,3791453.00517058,367638.992032537,9788058.0825156
"486",2017-01-28,3587,2802638.43976636,669640.543915051,3499890.89602113,339607.588183138,9036661.95194216
"487",2017-01-29,3388,2562992.0981725,607682.075726128,3199728.5156069,310714.087371634,8262909.33765695
"488",2017-01-30,3277,2430900.6158419,574206.148927394,3034411.96188145,294766.94452598,7836575.55085015
"489",2017-01-31,3133,2264778.08387161,532213.493537143,2826527.16595831,274707.649538962,7300430.82950555
"490",2017-02-01,3038,2156333.68512959,505246.669060256,2690905.715393,261599.147882006,6950536.83837128
"491",2017-02-02,3093,2212712.94268389,520357.232449152,2761619.29221493,268380.777156351,7132684.4917531
"492",2017-02-03,4272,3626166.37455141,898451.584524384,4534539.71315617,438386.601801035,11699310.9525872
"493",2017-02-04,5749,5705385.35867894,1499028.10003023,7152026.56640825,686944.676308181,18427975.8462696
"494",2017-02-05,4353,3719043.80047066,926617.217903867,4651707.24171607,449449.417055409,12000165.6086658
"495",2017-02-06,4735,4223498.29605674,1069911.19744385,5286204.47440354,509841.782145656,13632016.3710111
"496",2017-02-07,7702,8877283.5856443,2492549.69877252,11162844.9734837,1063292.6589427,28713359.2032997
"497",2017-02-08,11626,16614898.1083255,5144080.44379189,21004739.4513054,1972274.71270203,53870423.911346
"498",2017-02-09,7481,8461184.18665926,2364247.8578378,10637060.5929692,1013861.94482246,27364524.1538812
"499",2017-02-10,10337,13840047.6617605,4171480.80850414,17469295.8089637,1647224.27981996,44841811.606036
"500",2017-02-11,7730,8864243.37658085,2499496.23177655,11148820.8493833,1061351.65973697,28673940.2847364
"501",2017-02-12,6143,6226577.83785475,1671730.22442918,7812945.42960626,748480.313204938,20120226.1925301
"502",2017-02-13,5539,5304866.81638081,1395829.67907688,6650380.19135986,638652.476915284,17134828.2496453
"503",2017-02-14,5165,4757815.71463374,1236118.06636806,5961286.37631789,573322.698420881,15364000.1158965
"504",2017-02-15,4874,4345640.71559519,1117899.39093787,5442555.85851763,524025.386197162,14030314.7190532
