"","Period","Ndays","Flux","Std.Err","SEP","L95","U95"
"1","WY 2016",366,110685.925173559,29648.6122884591,225674.783511304,3959.90424462192,599931.933297623
"2","WY 2017",365,1177962.75644942,320402.330171863,988213.689925083,215806.49452159,3773847.91460042
"3","WY 2018",365,539.609151402496,335.742796600909,1684.03755893597,8.03638781139812,3373.69768013381
