"","Period","Ndays","Flux","Std.Err","SEP","L95","U95"
"1","WY 2016",366,46103.4532406577,9996.16404431384,16076.9646070738,22410.727298922,84561.3940634658
"2","WY 2017",365,759430.749770578,200388.458564979,265943.535077211,368011.226616171,1395976.19409978
