"Period","Ndays","Flux","Std.Err","SEP","L95","U95"
"WY 2017",365,3519371.85855534,337172.913989717,636370.021351345,2436682.10480977,4922198.45733883
"WY 2018",365,4840.21400514922,442.082230788794,1585.95492699778,2459.73287344939,8601.04809751898
"WY 2019",365,2792750.25195373,300613.640783641,653825.264163246,1729078.02032317,4276371.26064026
