"Period","Ndays","Flux","Std.Err","SEP","L95","U95"
"WY 2017",365,4912627.96551642,1066903.13091389,1659693.33818127,2443440.63004585,8865172.91077024
"WY 2018",365,12533.8660733202,3186.73093147208,8952.22386211087,2897.79683775712,35899.1484606007
"WY 2019",365,3820489.86969307,838577.87039082,1354664.75336865,1834297.66397339,7068634.79115522
