"","Period","Ndays","Flux","Std.Err","SEP","L95","U95"
"1","WY 2016",366,5.55998139291894e-05,4.52439502634272e-06,4.96010954064273e-06,4.65119536390887e-05,6.59385521121916e-05
"2","WY 2017",365,0.000159848840846621,1.2797380484362e-05,1.45074560430406e-05,0.000133300680009918,0.000190118347957892
