"","Period","Ndays","Flux","Std.Err","SEP","L95","U95"
"1","WY 2016",366,0.00822617035471766,0.00132371182185503,0.00150747247697591,0.00566660910154819,0.0115538655344005
"2","WY 2017",365,0.0241980938559493,0.00398613528679265,0.00466750111716547,0.0163364265081946,0.0345573523227796
"3","WY 2018",365,0.00236970975810499,0.000606680381199847,0.000628051283133359,0.00137458354576843,0.00381713028753156
