Site	Dates	Flow
11452900	2018-08-11	0
11452900	2018-08-12	0
11452900	2018-08-13	0
11452900	2018-08-14	0
11452900	2018-08-15	0
11452900	2018-08-16	0
11452900	2018-08-17	0
11452900	2018-08-18	0
11452900	2018-08-19	0
11452900	2018-08-20	0
11452900	2018-08-21	0
11452900	2018-08-22	0
11452900	2018-08-23	0
11452900	2018-08-24	0
11452900	2018-08-25	0
11452900	2018-08-26	0
11452900	2018-08-27	0
11452900	2018-08-28	0
11452900	2018-08-29	0
11452900	2018-08-30	0
11452900	2018-08-31	0
11452900	2018-09-01	0
11452900	2018-09-02	0
11452900	2018-09-03	0
11452900	2018-09-04	0
11452900	2018-09-05	0
11452900	2018-09-06	0
11452900	2018-09-07	0
11452900	2018-09-08	0
11452900	2018-09-09	0
11452900	2018-09-10	0
11452900	2018-09-11	0
11452900	2018-09-12	0
11452900	2018-09-13	0
11452900	2018-09-14	0
11452900	2018-09-15	0
11452900	2018-09-16	0
11452900	2018-09-17	0
11452900	2018-09-18	0
11452900	2018-09-19	0
11452900	2018-09-20	0
11452900	2018-09-21	0
11452900	2018-09-22	0
11452900	2018-09-23	0
11452900	2018-09-24	0
11452900	2018-09-25	0
11452900	2018-09-26	0
11452900	2018-09-27	0
11452900	2018-09-28	0
11452900	2018-09-29	0
11452900	2018-09-30	0
