"","Period","Ndays","Flux","Std.Err","SEP","L95","U95"
"1","WY 2016",366,0.00833040718627015,0.00268003310112185,0.0390731869482402,5.40159040559906e-05,0.055857379224047
"2","WY 2017",365,0.261161309703396,0.0614841993711749,0.250287001721878,0.0387576020340589,0.917294238075748
