# ------------ GCLAS output --------------
#                                         
# site 11451800
# parmcode 80155
agency_cd	site_no	datetime	tz_cd	00_80155
5s	15s	20d	6s	14n
USGS	11451800	2014-10-28 08:00	USP	0.22963
USGS	11451800	2014-10-28 08:15	USP	0.22091
USGS	11451800	2014-10-28 08:30	USP	0.22111
USGS	11451800	2014-10-28 08:45	USP	0.20974
USGS	11451800	2014-10-28 09:00	USP	0.20994
USGS	11451800	2014-10-28 09:15	USP	0.21013
USGS	11451800	2014-10-28 09:30	USP	0.21033
USGS	11451800	2014-10-28 09:45	USP	0.21052
USGS	11451800	2014-10-28 10:00	USP	0.21071
USGS	11451800	2014-10-28 10:15	USP	0.21091
USGS	11451800	2014-10-28 10:30	USP	0.21110
USGS	11451800	2014-10-28 10:45	USP	0.21130
USGS	11451800	2014-10-28 11:00	USP	0.21149
USGS	11451800	2014-10-28 11:15	USP	0.21169
USGS	11451800	2014-10-28 11:30	USP	0.21188
USGS	11451800	2014-10-28 12:00	USP	0.21227
USGS	11451800	2014-10-28 12:30	USP	0.21266
USGS	11451800	2014-10-28 12:45	USP	0.21285
USGS	11451800	2014-10-28 13:00	USP	0.21305
USGS	11451800	2014-10-28 13:15	USP	0.21324
USGS	11451800	2014-11-03 07:30	USP	0.32073
USGS	11451800	2014-11-03 07:45	USP	0.32092
USGS	11451800	2014-11-03 23:15	USP	0.33545
USGS	11451800	2014-11-04 08:30	USP	0.34619
USGS	11451800	2014-11-04 08:45	USP	0.32942
USGS	11451800	2014-11-04 09:00	USP	0.32970
USGS	11451800	2014-11-04 09:15	USP	0.34706
USGS	11451800	2014-11-04 09:30	USP	0.33025
USGS	11451800	2014-11-04 09:45	USP	0.33052
USGS	11451800	2014-11-04 10:00	USP	0.33080
USGS	11451800	2014-11-04 10:15	USP	0.33107
USGS	11451800	2014-11-04 10:30	USP	0.33135
USGS	11451800	2014-11-04 10:45	USP	0.33163
USGS	11451800	2014-11-04 11:00	USP	0.33190
USGS	11451800	2014-11-04 11:15	USP	0.33218
USGS	11451800	2014-11-04 11:30	USP	0.33245
USGS	11451800	2014-11-04 11:45	USP	0.31610
USGS	11451800	2014-11-04 12:00	USP	0.33301
USGS	11451800	2014-11-04 12:15	USP	0.31663
USGS	11451800	2014-11-04 12:30	USP	0.31689
USGS	11451800	2014-11-04 12:45	USP	0.31715
USGS	11451800	2014-11-04 13:00	USP	0.31742
USGS	11451800	2014-11-04 13:15	USP	0.31768
USGS	11451800	2014-11-04 13:30	USP	0.31794
USGS	11451800	2014-11-04 13:45	USP	0.31820
USGS	11451800	2014-11-04 14:00	USP	0.31846
USGS	11451800	2014-11-04 14:15	USP	0.31873
USGS	11451800	2014-11-04 14:30	USP	0.31899
USGS	11451800	2014-11-04 14:45	USP	0.31925
USGS	11451800	2014-11-04 15:00	USP	0.31951
USGS	11451800	2014-11-04 15:15	USP	0.31977
USGS	11451800	2014-11-04 15:30	USP	0.32004
USGS	11451800	2014-11-04 15:45	USP	0.32030
USGS	11451800	2014-11-04 16:00	USP	0.32056
USGS	11451800	2014-11-04 16:15	USP	0.32082
USGS	11451800	2014-11-04 16:30	USP	0.32108
USGS	11451800	2014-11-04 16:45	USP	0.32135
USGS	11451800	2014-11-04 17:00	USP	0.32161
USGS	11451800	2014-11-04 17:15	USP	0.32187
USGS	11451800	2014-11-04 17:30	USP	0.32213
USGS	11451800	2014-11-04 17:45	USP	0.32239
USGS	11451800	2014-11-04 18:00	USP	0.33963
USGS	11451800	2014-11-04 18:15	USP	0.32292
USGS	11451800	2014-11-04 18:30	USP	0.32318
USGS	11451800	2014-11-04 18:45	USP	0.32344
USGS	11451800	2014-11-04 19:00	USP	0.34073
USGS	11451800	2014-11-04 19:15	USP	0.32397
USGS	11451800	2014-11-04 19:30	USP	0.34128
USGS	11451800	2014-11-04 19:45	USP	0.34156
USGS	11451800	2014-11-04 20:00	USP	0.34183
USGS	11451800	2014-11-04 20:15	USP	0.34211
USGS	11451800	2014-11-04 20:30	USP	0.34238
USGS	11451800	2014-11-04 20:45	USP	0.34266
USGS	11451800	2014-11-04 21:00	USP	0.34294
USGS	11451800	2014-11-04 21:15	USP	0.34321
USGS	11451800	2014-11-04 21:30	USP	0.34349
USGS	11451800	2014-11-04 21:45	USP	0.34376
USGS	11451800	2014-11-04 22:00	USP	0.34404
USGS	11451800	2014-11-04 22:15	USP	0.34431
USGS	11451800	2014-11-04 22:30	USP	0.34459
USGS	11451800	2014-11-04 22:45	USP	0.36272
USGS	11451800	2014-11-04 23:00	USP	0.36301
USGS	11451800	2014-11-04 23:15	USP	0.34542
USGS	11451800	2014-11-04 23:30	USP	0.34569
USGS	11451800	2014-11-04 23:45	USP	0.34597
USGS	11451800	2014-11-05 00:00	USP	0.36417
USGS	11451800	2014-11-05 00:15	USP	0.36446
USGS	11451800	2014-11-05 00:30	USP	0.36475
USGS	11451800	2014-11-05 00:45	USP	0.36504
USGS	11451800	2014-11-05 01:00	USP	0.36533
USGS	11451800	2014-11-05 01:15	USP	0.36562
USGS	11451800	2014-11-05 01:30	USP	0.34790
USGS	11451800	2014-11-05 01:45	USP	0.34818
USGS	11451800	2014-11-05 02:00	USP	0.34845
USGS	11451800	2014-11-05 02:15	USP	0.36679
USGS	11451800	2014-11-05 02:30	USP	0.34900
USGS	11451800	2014-11-05 02:45	USP	0.36737
USGS	11451800	2014-11-05 03:00	USP	0.36766
USGS	11451800	2014-11-05 03:15	USP	0.36795
USGS	11451800	2014-11-05 03:30	USP	0.35011
USGS	11451800	2014-11-05 03:45	USP	0.35038
USGS	11451800	2014-11-05 04:00	USP	0.35066
USGS	11451800	2014-11-05 04:15	USP	0.36911
USGS	11451800	2014-11-05 04:30	USP	0.35121
USGS	11451800	2014-11-05 04:45	USP	0.36969
USGS	11451800	2014-11-05 05:00	USP	0.35176
USGS	11451800	2014-11-05 05:15	USP	0.35204
USGS	11451800	2014-11-05 05:30	USP	0.37056
USGS	11451800	2014-11-05 05:45	USP	0.35259
USGS	11451800	2014-11-05 06:00	USP	0.35286
USGS	11451800	2014-11-05 06:15	USP	0.35314
USGS	11451800	2014-11-05 06:30	USP	0.35342
USGS	11451800	2014-11-05 06:45	USP	0.35369
USGS	11451800	2014-11-05 07:00	USP	0.35397
USGS	11451800	2014-11-05 07:15	USP	0.37259
USGS	11451800	2014-11-05 07:30	USP	0.37288
USGS	11451800	2014-11-05 07:45	USP	0.37317
USGS	11451800	2014-11-05 08:00	USP	0.35507
USGS	11451800	2014-11-05 08:15	USP	0.35535
USGS	11451800	2014-11-05 08:30	USP	0.35562
USGS	11451800	2014-11-05 08:45	USP	0.35590
USGS	11451800	2014-11-05 09:00	USP	0.35617
USGS	11451800	2014-11-05 09:15	USP	0.35645
USGS	11451800	2014-11-05 09:30	USP	0.35673
USGS	11451800	2014-11-05 09:45	USP	0.33916
USGS	11451800	2014-11-05 10:00	USP	0.33943
USGS	11451800	2014-11-05 10:15	USP	0.33969
USGS	11451800	2014-11-05 10:30	USP	0.32271
USGS	11451800	2014-11-05 10:45	USP	0.32296
USGS	11451800	2014-11-05 11:00	USP	0.32321
USGS	11451800	2014-11-05 11:15	USP	0.32345
USGS	11451800	2014-11-05 11:30	USP	0.32370
USGS	11451800	2014-11-05 11:45	USP	0.32395
USGS	11451800	2014-11-05 12:00	USP	0.32420
USGS	11451800	2014-11-05 12:15	USP	0.30774
USGS	11451800	2014-11-05 12:30	USP	0.30798
USGS	11451800	2014-11-05 12:45	USP	0.30821
USGS	11451800	2014-11-05 13:00	USP	0.30845
USGS	11451800	2014-11-05 13:15	USP	0.30868
USGS	11451800	2014-11-05 13:30	USP	0.30892
USGS	11451800	2014-11-05 13:45	USP	0.30916
USGS	11451800	2014-11-05 14:00	USP	0.32619
USGS	11451800	2014-11-05 14:15	USP	0.32644
USGS	11451800	2014-11-05 14:30	USP	0.30986
USGS	11451800	2014-11-05 14:45	USP	0.31010
USGS	11451800	2014-11-05 15:00	USP	0.31034
USGS	11451800	2014-11-05 15:15	USP	0.31057
USGS	11451800	2014-11-05 15:30	USP	0.31081
USGS	11451800	2014-11-05 15:45	USP	0.32793
USGS	11451800	2014-11-05 16:00	USP	0.32818
USGS	11451800	2014-11-05 16:15	USP	0.31152
USGS	11451800	2014-11-05 16:30	USP	0.31175
USGS	11451800	2014-11-05 16:45	USP	0.31199
USGS	11451800	2014-11-05 17:00	USP	0.31222
USGS	11451800	2014-11-05 17:15	USP	0.32942
USGS	11451800	2014-11-05 17:30	USP	0.34729
USGS	11451800	2014-11-05 17:45	USP	0.34755
USGS	11451800	2014-11-05 18:00	USP	0.33017
USGS	11451800	2014-11-05 18:15	USP	0.34807
USGS	11451800	2014-11-05 18:30	USP	0.33067
USGS	11451800	2014-11-05 18:45	USP	0.33092
USGS	11451800	2014-11-05 19:00	USP	0.34886
USGS	11451800	2014-11-05 19:15	USP	0.36748
USGS	11451800	2014-11-05 19:30	USP	0.36776
USGS	11451800	2014-11-05 19:45	USP	0.34965
USGS	11451800	2014-11-05 20:00	USP	0.34991
USGS	11451800	2014-11-05 20:15	USP	0.36859
USGS	11451800	2014-11-05 20:30	USP	0.36886
USGS	11451800	2014-11-05 20:45	USP	0.35069
USGS	11451800	2014-11-05 21:00	USP	0.36941
USGS	11451800	2014-11-05 21:15	USP	0.36969
USGS	11451800	2014-11-05 21:30	USP	0.36997
USGS	11451800	2014-11-05 21:45	USP	0.37024
USGS	11451800	2014-11-05 22:00	USP	0.37052
USGS	11451800	2014-11-05 22:15	USP	0.37079
USGS	11451800	2014-11-05 22:30	USP	0.35253
USGS	11451800	2014-11-05 22:45	USP	0.37134
USGS	11451800	2014-11-05 23:00	USP	0.37162
USGS	11451800	2014-11-05 23:15	USP	0.37190
USGS	11451800	2014-11-05 23:30	USP	0.37217
USGS	11451800	2014-11-05 23:45	USP	0.37245
USGS	11451800	2014-11-06 00:00	USP	0.37272
USGS	11451800	2014-11-06 00:15	USP	0.37300
USGS	11451800	2014-11-06 00:30	USP	0.37328
USGS	11451800	2014-11-06 00:45	USP	0.35489
USGS	11451800	2014-11-06 01:00	USP	0.37383
USGS	11451800	2014-11-06 01:15	USP	0.37410
USGS	11451800	2014-11-06 01:30	USP	0.37438
USGS	11451800	2014-11-06 01:45	USP	0.35593
USGS	11451800	2014-11-06 02:00	USP	0.35620
USGS	11451800	2014-11-06 02:15	USP	0.35646
USGS	11451800	2014-11-06 02:30	USP	0.35672
USGS	11451800	2014-11-06 02:45	USP	0.37576
USGS	11451800	2014-11-06 03:00	USP	0.37603
USGS	11451800	2014-11-06 03:15	USP	0.37631
USGS	11451800	2014-11-06 03:30	USP	0.35777
USGS	11451800	2014-11-06 03:45	USP	0.37686
USGS	11451800	2014-11-06 04:00	USP	0.35829
USGS	11451800	2014-11-06 04:15	USP	0.35855
USGS	11451800	2014-11-06 04:30	USP	0.35882
USGS	11451800	2014-11-06 04:45	USP	0.35908
USGS	11451800	2014-11-06 05:00	USP	0.35934
USGS	11451800	2014-11-06 05:15	USP	0.35960
USGS	11451800	2014-11-06 05:30	USP	0.35987
USGS	11451800	2014-11-06 05:45	USP	0.36013
USGS	11451800	2014-11-06 06:00	USP	0.36039
USGS	11451800	2014-11-06 06:15	USP	0.36065
USGS	11451800	2014-11-06 06:30	USP	0.36091
USGS	11451800	2014-11-06 06:45	USP	0.36118
USGS	11451800	2014-11-06 07:00	USP	0.36144
USGS	11451800	2014-11-06 07:15	USP	0.36170
USGS	11451800	2014-11-06 07:30	USP	0.36196
USGS	11451800	2014-11-06 07:45	USP	0.36222
USGS	11451800	2014-11-06 08:00	USP	0.36249
USGS	11451800	2014-11-06 08:15	USP	0.36275
USGS	11451800	2014-11-06 08:30	USP	0.36301
USGS	11451800	2014-11-06 08:45	USP	0.36327
USGS	11451800	2014-11-06 09:00	USP	0.36353
USGS	11451800	2014-11-06 09:15	USP	0.36380
USGS	11451800	2014-11-06 09:30	USP	0.36406
USGS	11451800	2014-11-06 09:45	USP	0.36432
USGS	11451800	2014-11-06 10:00	USP	0.34609
USGS	11451800	2014-11-06 10:15	USP	0.34634
USGS	11451800	2014-11-06 10:30	USP	0.34659
USGS	11451800	2014-11-06 10:45	USP	0.34684
USGS	11451800	2014-11-06 11:00	USP	0.34709
USGS	11451800	2014-11-06 11:15	USP	0.34733
USGS	11451800	2014-11-06 11:30	USP	0.36615
USGS	11451800	2014-11-06 11:45	USP	0.34783
USGS	11451800	2014-11-06 12:00	USP	0.34808
USGS	11451800	2014-11-06 12:15	USP	0.34833
USGS	11451800	2014-11-06 12:30	USP	0.33063
USGS	11451800	2014-11-06 12:45	USP	0.33086
USGS	11451800	2014-11-06 13:00	USP	0.33110
USGS	11451800	2014-11-06 13:15	USP	0.33133
USGS	11451800	2014-11-06 13:30	USP	0.31423
USGS	11451800	2014-11-06 13:45	USP	0.31445
USGS	11451800	2014-11-06 14:00	USP	0.31468
USGS	11451800	2014-11-06 14:15	USP	0.31490
USGS	11451800	2014-11-06 14:30	USP	0.31512
USGS	11451800	2014-11-06 14:45	USP	0.31535
USGS	11451800	2014-11-06 15:00	USP	0.31557
USGS	11451800	2014-11-06 15:15	USP	0.31579
USGS	11451800	2014-11-06 15:30	USP	0.31602
USGS	11451800	2014-11-06 15:45	USP	0.31624
USGS	11451800	2014-11-06 16:00	USP	0.31647
USGS	11451800	2014-11-06 16:15	USP	0.31669
USGS	11451800	2014-11-06 16:30	USP	0.31691
USGS	11451800	2014-11-06 16:45	USP	0.31714
USGS	11451800	2014-11-06 17:00	USP	0.31736
USGS	11451800	2014-11-06 17:15	USP	0.33511
USGS	11451800	2014-11-06 17:30	USP	0.33535
USGS	11451800	2014-11-06 17:45	USP	0.33558
USGS	11451800	2014-11-06 18:00	USP	0.33582
USGS	11451800	2014-11-06 18:15	USP	0.33605
USGS	11451800	2014-11-06 18:30	USP	0.33629
USGS	11451800	2014-11-06 18:45	USP	0.33652
USGS	11451800	2014-11-06 19:00	USP	0.33676
USGS	11451800	2014-11-06 19:15	USP	0.35529
USGS	11451800	2014-11-06 19:30	USP	0.35554
USGS	11451800	2014-11-06 19:45	USP	0.35579
USGS	11451800	2014-11-06 20:00	USP	0.35604
USGS	11451800	2014-11-06 20:15	USP	0.35629
USGS	11451800	2014-11-06 20:30	USP	0.35654
USGS	11451800	2014-11-06 20:45	USP	0.35679
USGS	11451800	2014-11-06 21:00	USP	0.35703
USGS	11451800	2014-11-06 21:15	USP	0.35728
USGS	11451800	2014-11-06 21:30	USP	0.35753
USGS	11451800	2014-11-06 21:45	USP	0.35778
USGS	11451800	2014-11-06 22:00	USP	0.37716
USGS	11451800	2014-11-06 22:15	USP	0.35828
USGS	11451800	2014-11-06 22:30	USP	0.37768
USGS	11451800	2014-11-06 22:45	USP	0.37795
USGS	11451800	2014-11-06 23:00	USP	0.37821
USGS	11451800	2014-11-06 23:15	USP	0.35927
USGS	11451800	2014-11-06 23:30	USP	0.37873
USGS	11451800	2014-11-06 23:45	USP	0.37899
USGS	11451800	2014-11-07 00:00	USP	0.37926
USGS	11451800	2014-11-07 00:15	USP	0.37952
USGS	11451800	2014-11-07 00:30	USP	0.37978
USGS	11451800	2014-11-07 00:45	USP	0.38004
USGS	11451800	2014-11-07 01:00	USP	0.38030
USGS	11451800	2014-11-07 01:15	USP	0.38057
USGS	11451800	2014-11-07 01:30	USP	0.36151
USGS	11451800	2014-11-07 01:45	USP	0.36176
USGS	11451800	2014-11-07 02:00	USP	0.38135
USGS	11451800	2014-11-07 02:15	USP	0.38161
USGS	11451800	2014-11-07 02:30	USP	0.38188
USGS	11451800	2014-11-07 02:45	USP	0.38214
USGS	11451800	2014-11-07 03:00	USP	0.38240
USGS	11451800	2014-11-07 03:15	USP	0.38266
USGS	11451800	2014-11-07 03:30	USP	0.38292
USGS	11451800	2014-11-07 03:45	USP	0.36375
USGS	11451800	2014-11-07 04:00	USP	0.36400
USGS	11451800	2014-11-07 04:15	USP	0.36425
USGS	11451800	2014-11-07 04:30	USP	0.36450
USGS	11451800	2014-11-07 04:45	USP	0.36475
USGS	11451800	2014-11-07 05:00	USP	0.36499
USGS	11451800	2014-11-07 05:15	USP	0.38476
USGS	11451800	2014-11-07 05:30	USP	0.38502
USGS	11451800	2014-11-07 05:45	USP	0.38528
USGS	11451800	2014-11-07 06:00	USP	0.36599
USGS	11451800	2014-11-07 06:15	USP	0.36624
USGS	11451800	2014-11-07 06:30	USP	0.36649
USGS	11451800	2014-11-07 06:45	USP	0.36674
USGS	11451800	2014-11-07 07:00	USP	0.36698
USGS	11451800	2014-11-07 07:15	USP	0.38686
USGS	11451800	2014-11-07 07:30	USP	0.38712
USGS	11451800	2014-11-07 07:45	USP	0.36773
USGS	11451800	2014-11-07 08:00	USP	0.36798
USGS	11451800	2014-11-07 08:15	USP	0.36823
USGS	11451800	2014-11-07 08:30	USP	0.36848
USGS	11451800	2014-11-07 08:45	USP	0.36873
USGS	11451800	2014-11-07 09:00	USP	0.36897
USGS	11451800	2014-11-07 09:15	USP	0.36922
USGS	11451800	2014-11-07 09:30	USP	0.36947
USGS	11451800	2014-11-07 09:45	USP	0.36972
USGS	11451800	2014-11-07 10:00	USP	0.35092
USGS	11451800	2014-11-07 10:15	USP	0.35115
USGS	11451800	2014-11-07 10:30	USP	0.35139
USGS	11451800	2014-11-07 10:45	USP	0.35162
USGS	11451800	2014-11-07 11:00	USP	0.35186
USGS	11451800	2014-11-07 11:15	USP	0.35210
USGS	11451800	2014-11-07 11:30	USP	0.35233
USGS	11451800	2014-11-07 11:45	USP	0.35257
USGS	11451800	2014-11-07 12:00	USP	0.35280
USGS	11451800	2014-11-07 12:15	USP	0.35304
USGS	11451800	2014-11-07 12:30	USP	0.33480
USGS	11451800	2014-11-07 12:45	USP	0.34736
USGS	11451800	2014-11-07 13:00	USP	0.35167
USGS	11451800	2014-11-07 13:15	USP	0.35186
USGS	11451800	2014-11-07 13:30	USP	0.35205
USGS	11451800	2014-11-07 13:45	USP	0.35224
USGS	11451800	2014-11-07 14:00	USP	0.35243
USGS	11451800	2014-11-07 14:15	USP	0.35262
USGS	11451800	2014-11-07 14:30	USP	0.35281
USGS	11451800	2014-11-07 14:45	USP	0.35300
USGS	11451800	2014-11-07 15:00	USP	0.35319
USGS	11451800	2014-11-07 15:15	USP	0.35338
USGS	11451800	2014-11-07 15:30	USP	0.35358
USGS	11451800	2014-11-07 16:15	USP	0.35415
USGS	11451800	2014-11-07 16:30	USP	0.35434
USGS	11451800	2014-11-07 16:45	USP	0.35453
USGS	11451800	2014-11-07 17:00	USP	0.35472
USGS	11451800	2014-11-07 17:15	USP	0.35491
USGS	11451800	2014-11-07 17:30	USP	0.35510
USGS	11451800	2014-11-07 17:45	USP	0.35529
USGS	11451800	2014-11-07 18:30	USP	0.35587
USGS	11451800	2014-11-07 18:45	USP	0.35606
USGS	11451800	2014-11-07 19:00	USP	0.35625
USGS	11451800	2014-11-07 19:15	USP	0.35644
USGS	11451800	2014-11-07 19:30	USP	0.35663
USGS	11451800	2014-11-07 19:45	USP	0.35682
USGS	11451800	2014-11-07 20:00	USP	0.35701
USGS	11451800	2014-11-07 20:15	USP	0.37691
USGS	11451800	2014-11-07 20:30	USP	0.37712
USGS	11451800	2014-11-07 20:45	USP	0.37732
USGS	11451800	2014-11-07 21:00	USP	0.37752
USGS	11451800	2014-11-07 21:15	USP	0.37772
USGS	11451800	2014-11-07 21:30	USP	0.37792
USGS	11451800	2014-11-07 21:45	USP	0.37812
USGS	11451800	2014-11-07 22:00	USP	0.39887
USGS	11451800	2014-11-07 22:15	USP	0.39908
USGS	11451800	2014-11-07 22:30	USP	0.39929
USGS	11451800	2014-11-07 22:45	USP	0.39950
USGS	11451800	2014-11-07 23:00	USP	0.39971
USGS	11451800	2014-11-07 23:15	USP	0.39993
USGS	11451800	2014-11-07 23:30	USP	0.40014
USGS	11451800	2014-11-07 23:45	USP	0.40035
USGS	11451800	2014-11-08 00:00	USP	0.40056
USGS	11451800	2014-11-08 00:15	USP	0.40078
USGS	11451800	2014-11-08 00:30	USP	0.40099
USGS	11451800	2014-11-08 00:45	USP	0.42264
USGS	11451800	2014-11-08 01:00	USP	0.42286
USGS	11451800	2014-11-08 01:15	USP	0.42308
USGS	11451800	2014-11-08 01:30	USP	0.42331
USGS	11451800	2014-11-08 01:45	USP	0.42353
USGS	11451800	2014-11-08 02:00	USP	0.42376
USGS	11451800	2014-11-08 02:15	USP	0.42398
USGS	11451800	2014-11-08 02:30	USP	0.42420
USGS	11451800	2014-11-08 02:45	USP	0.42443
USGS	11451800	2014-11-08 03:00	USP	0.42465
USGS	11451800	2014-11-08 03:15	USP	0.42487
USGS	11451800	2014-11-08 03:30	USP	0.42510
USGS	11451800	2014-11-08 03:45	USP	0.42532
USGS	11451800	2014-11-08 04:00	USP	0.40396
USGS	11451800	2014-11-08 04:15	USP	0.40417
USGS	11451800	2014-11-08 04:30	USP	0.40439
USGS	11451800	2014-11-08 04:45	USP	0.42622
USGS	11451800	2014-11-08 05:00	USP	0.42644
USGS	11451800	2014-11-08 05:15	USP	0.42666
USGS	11451800	2014-11-08 05:30	USP	0.42689
USGS	11451800	2014-11-08 05:45	USP	0.42711
USGS	11451800	2014-11-08 06:00	USP	0.42733
USGS	11451800	2014-11-08 06:15	USP	0.40587
USGS	11451800	2014-11-08 06:30	USP	0.40608
USGS	11451800	2014-11-08 06:45	USP	0.40630
USGS	11451800	2014-11-08 07:00	USP	0.42823
USGS	11451800	2014-11-08 07:15	USP	0.42845
USGS	11451800	2014-11-08 07:30	USP	0.42868
USGS	11451800	2014-11-08 07:45	USP	0.42890
USGS	11451800	2014-11-08 08:00	USP	0.42912
USGS	11451800	2014-11-08 08:15	USP	0.40757
USGS	11451800	2014-11-08 08:30	USP	0.40778
USGS	11451800	2014-11-08 08:45	USP	0.40800
USGS	11451800	2014-11-08 09:00	USP	0.40821
USGS	11451800	2014-11-08 09:15	USP	0.40842
USGS	11451800	2014-11-08 09:30	USP	0.40863
USGS	11451800	2014-11-08 09:45	USP	0.40884
USGS	11451800	2014-11-08 10:00	USP	0.38799
USGS	11451800	2014-11-08 10:15	USP	0.38819
USGS	11451800	2014-11-08 10:30	USP	0.38839
USGS	11451800	2014-11-08 10:45	USP	0.38860
USGS	11451800	2014-11-08 11:00	USP	0.36846
USGS	11451800	2014-11-08 11:15	USP	0.36865
USGS	11451800	2014-11-08 11:30	USP	0.36884
USGS	11451800	2014-11-08 11:45	USP	0.36904
USGS	11451800	2014-11-08 12:00	USP	0.36923
USGS	11451800	2014-11-08 12:15	USP	0.36942
USGS	11451800	2014-11-08 12:30	USP	0.36961
USGS	11451800	2014-11-08 12:45	USP	0.36980
USGS	11451800	2014-11-08 13:00	USP	0.36999
USGS	11451800	2014-11-08 13:15	USP	0.37018
USGS	11451800	2014-11-08 13:30	USP	0.37037
USGS	11451800	2014-11-08 13:45	USP	0.37056
USGS	11451800	2014-11-08 14:00	USP	0.37075
USGS	11451800	2014-11-08 14:15	USP	0.37094
USGS	11451800	2014-11-08 14:30	USP	0.37113
USGS	11451800	2014-11-08 14:45	USP	0.37133
USGS	11451800	2014-11-08 15:00	USP	0.37152
USGS	11451800	2014-11-08 15:15	USP	0.37171
USGS	11451800	2014-11-08 15:30	USP	0.37190
USGS	11451800	2014-11-08 15:45	USP	0.37209
USGS	11451800	2014-11-08 16:00	USP	0.37228
USGS	11451800	2014-11-08 16:15	USP	0.37247
USGS	11451800	2014-11-08 16:30	USP	0.37266
USGS	11451800	2014-11-08 16:45	USP	0.37285
USGS	11451800	2014-11-08 17:00	USP	0.37304
USGS	11451800	2014-11-08 17:15	USP	0.39383
USGS	11451800	2014-11-08 17:30	USP	0.37343
USGS	11451800	2014-11-08 17:45	USP	0.39423
USGS	11451800	2014-11-08 18:00	USP	0.39444
USGS	11451800	2014-11-08 18:15	USP	0.39464
USGS	11451800	2014-11-08 18:30	USP	0.39484
USGS	11451800	2014-11-08 18:45	USP	0.39504
USGS	11451800	2014-11-08 19:00	USP	0.41670
USGS	11451800	2014-11-08 19:15	USP	0.41691
USGS	11451800	2014-11-08 19:30	USP	0.41713
USGS	11451800	2014-11-08 19:45	USP	0.41734
USGS	11451800	2014-11-08 20:00	USP	0.41755
USGS	11451800	2014-11-08 20:15	USP	0.44008
USGS	11451800	2014-11-08 20:30	USP	0.44031
USGS	11451800	2014-11-08 20:45	USP	0.44053
USGS	11451800	2014-11-08 21:00	USP	0.41840
USGS	11451800	2014-11-08 21:15	USP	0.44098
USGS	11451800	2014-11-08 21:30	USP	0.44120
USGS	11451800	2014-11-08 21:45	USP	0.44143
USGS	11451800	2014-11-08 22:00	USP	0.44165
USGS	11451800	2014-11-08 22:15	USP	0.44187
USGS	11451800	2014-11-08 22:30	USP	0.44210
USGS	11451800	2014-11-08 22:45	USP	0.44232
USGS	11451800	2014-11-08 23:00	USP	0.44254
USGS	11451800	2014-11-08 23:15	USP	0.44277
USGS	11451800	2014-11-08 23:30	USP	0.44299
USGS	11451800	2014-11-08 23:45	USP	0.44321
USGS	11451800	2014-11-09 00:00	USP	0.44344
USGS	11451800	2014-11-09 00:15	USP	0.44366
USGS	11451800	2014-11-09 00:30	USP	0.44389
USGS	11451800	2014-11-09 00:45	USP	0.44411
USGS	11451800	2014-11-09 01:00	USP	0.44433
USGS	11451800	2014-11-09 01:15	USP	0.44456
USGS	11451800	2014-11-09 01:30	USP	0.44478
USGS	11451800	2014-11-09 01:45	USP	0.44500
USGS	11451800	2014-11-09 02:00	USP	0.44523
USGS	11451800	2014-11-09 02:15	USP	0.44545
USGS	11451800	2014-11-09 02:30	USP	0.44568
USGS	11451800	2014-11-09 02:45	USP	0.44590
USGS	11451800	2014-11-09 03:00	USP	0.44612
USGS	11451800	2014-11-09 03:15	USP	0.44635
USGS	11451800	2014-11-09 03:30	USP	0.44657
USGS	11451800	2014-11-09 03:45	USP	0.44679
USGS	11451800	2014-11-09 04:00	USP	0.44702
USGS	11451800	2014-11-09 04:15	USP	0.44724
USGS	11451800	2014-11-09 04:30	USP	0.44746
USGS	11451800	2014-11-09 04:45	USP	0.44769
USGS	11451800	2014-11-09 05:00	USP	0.44791
USGS	11451800	2014-11-09 05:15	USP	0.44814
USGS	11451800	2014-11-09 05:30	USP	0.44836
USGS	11451800	2014-11-09 05:45	USP	0.44858
USGS	11451800	2014-11-09 06:00	USP	0.44881
USGS	11451800	2014-11-09 06:15	USP	0.44903
USGS	11451800	2014-11-09 06:30	USP	0.44925
USGS	11451800	2014-11-09 06:45	USP	0.44948
USGS	11451800	2014-11-09 07:00	USP	0.44970
USGS	11451800	2014-11-09 07:15	USP	0.44993
USGS	11451800	2014-11-09 07:30	USP	0.45015
USGS	11451800	2014-11-09 07:45	USP	0.45037
USGS	11451800	2014-11-09 08:00	USP	0.45060
USGS	11451800	2014-11-09 08:15	USP	0.42795
USGS	11451800	2014-11-09 08:30	USP	0.42817
USGS	11451800	2014-11-09 08:45	USP	0.45127
USGS	11451800	2014-11-09 09:00	USP	0.45149
USGS	11451800	2014-11-09 09:15	USP	0.42880
USGS	11451800	2014-11-09 09:30	USP	0.45194
USGS	11451800	2014-11-09 09:45	USP	0.42923
USGS	11451800	2014-11-09 10:00	USP	0.42944
USGS	11451800	2014-11-09 10:15	USP	0.42965
USGS	11451800	2014-11-09 10:30	USP	0.42986
USGS	11451800	2014-11-09 10:45	USP	0.43008
USGS	11451800	2014-11-09 11:00	USP	0.43029
USGS	11451800	2014-11-09 11:15	USP	0.43050
USGS	11451800	2014-11-09 11:30	USP	0.43071
USGS	11451800	2014-11-09 11:45	USP	0.43093
USGS	11451800	2014-11-09 12:00	USP	0.43114
USGS	11451800	2014-11-09 12:15	USP	0.43135
