"Period","Ndays","Flux","Std.Err","SEP","L95","U95"
"WY 2013",164,0.000213891305987755,2.80802331869951e-05,0.000229506217610941,2.62299697556614e-05,0.000810736879369843
"WY 2014",91,0,0,NA,NA,NA
"WY 2015",305,0.000118367450578237,1.62889971920522e-05,0.000209193206770914,5.65517952435578e-06,0.000600842274832337
"WY 2016",213,0.000163578398225836,2.08498954510734e-05,0.000253993203380191,1.01016944442624e-05,0.000776567898998728
"WY 2017",216,0.00344434208550546,0.000422657749807074,0.00105745649996855,0.00182841426406301,0.00592950884291342
"WY 2018",213,0,0,NA,NA,NA
"WY 2019",212,0.00216085398301891,0.000253867011551426,0.000895833919973196,0.000914511423853271,0.00435694092321847
