"","Period","Ndays","Flux","Std.Err","SEP","L95","U95"
"1","WY 2016",366,1.50097689306433e-05,2.04952078285982e-06,1.1300849496334e-05,3.22429132339765e-06,4.45947916546284e-05
"2","WY 2017",365,7.17010869178111e-06,1.96370305105345e-06,5.26973275718705e-06,1.5934451431873e-06,2.09482317491625e-05
