"","Period","Ndays","Flux","Std.Err","SEP","L95","U95"
"1","WY 2016",366,1.53499348043844e-05,2.05094345528756e-06,1.14241007307087e-05,3.35173109848303e-06,4.52398309277111e-05
"2","WY 2017",365,6.90175483006028e-06,1.84593602603611e-06,4.96021318921405e-06,1.58213935356743e-06,1.98530875539267e-05
