"Period","Ndays","Flux","Std.Err","SEP","L95","U95"
"WY 2010",365,209029.1500544,37786.0103879029,239299.152943274,22874.4597069434,826682.938958678
"WY 2011",365,804279.571059513,138664.933652098,444394.028304604,255964.892949334,1936084.79773375
"WY 2012",366,17299.0424267181,1945.35403644888,15252.6140411883,2934.79018868218,57369.6153426288
"WY 2013",365,131775.669617963,16935.9499697032,207308.907486509,7931.51557741283,630037.516399763
"WY 2014",365,671.454861919813,79.8722308471459,9998.73159201556,0.472016305774526,4288.11428676303
"WY 2015",365,123654.27290763,16798.3468299474,823536.216017078,399.389837772241,844095.54863605
"WY 2016",366,164295.67460705,22025.9432596353,239584.115924814,11462.5543653318,753205.546204187
"WY 2017",365,4272192.68079385,726041.872734449,1721302.77057911,1852834.68852125,8474880.36501711
