"","Period","Ndays","Flux","Std.Err","SEP","L95","U95"
"1","WY 2010",365,104681.029009829,39615.748437683,472697.042980669,732.852847313377,699030.960023277
"2","WY 2011",365,598947.258188028,329252.985689458,1628711.7054944,11851.8159986788,3605747.09162067
"3","WY 2012",366,0,0,NA,NA,NA
"4","WY 2013",365,60473.1924844021,20970.5935021167,310110.333966453,327.797169540401,408700.541393378
"5","WY 2014",365,0,0,NA,NA,NA
"6","WY 2015",365,59031.6475799079,19147.4624164702,246786.632325228,483.133616519958,390359.615228145
