"","Period","Ndays","Flux","Std.Err","SEP","L95","U95"
"1","WY 2016",366,2.49756079080674e-05,3.42451775266268e-06,1.35530396819743e-05,8.10999005818636e-06,5.94182384118697e-05
"2","WY 2017",365,0.000119110030234911,2.21408584407971e-05,2.79566998733945e-05,7.36519152335575e-05,0.00018256730079925
