"","Period","Ndays","Flux","Std.Err","SEP","L95","U95"
"1","WY 2016",366,0.01004032659527,0.00267433467575211,0.015220001083924,0.000649796157289025,0.0470412954918512
"2","WY 2017",365,0.00294029651183032,0.000794939758276733,0.0023305117554255,0.000586416123448546,0.00905440589276359
