"","Period","Ndays","Flux","Std.Err","SEP","L95","U95"
"1","WY 2017",365,0.00398819054824168,0.000568301959247649,0.000797057317813619,0.00265347399217113,0.00576405269144066
"2","WY 2018",365,2.33841983961139e-05,6.68845090755638e-06,1.12563887330612e-05,8.61138431302978e-06,5.15539507268006e-05
