"","Period","Ndays","Flux","Std.Err","SEP","L95","U95"
"1","WY 2016",366,0.0115687661350522,0.00250869671377014,0.0485964006089624,9.37656911525189e-05,0.0765518947147225
"2","WY 2017",365,0.318969465714473,0.0753155613094587,0.295085082703736,0.0501332695943293,1.09352810968158
