"","Period","Ndays","Flux","Std.Err","SEP","L95","U95"
"1","WY 2017",365,0.0107725886150274,0.00145028002575466,0.00207568702948154,0.00727582405548054,0.0153789344508526
"2","WY 2018",365,0.000197440792317258,0.000166536583645887,0.000205708703626455,2.54717794321256e-05,0.00073384339030403
