"","Period","Ndays","Flux","Std.Err","SEP","L95","U95"
"1","WY 2016",366,43567.0320304934,16321.8463536903,218674.784307136,246.522753351184,293949.130968002
"2","WY 2017",365,786541.675897314,198081.683023001,795212.913405968,106786.061256107,2864910.94420136
