"Period","Ndays","Flux","Std.Err","SEP","L95","U95"
"WY 2013",164,0.000177335088216823,2.61156286890839e-05,0.000227175309151303,1.58137933840414e-05,0.000752956306845425
"WY 2014",91,0,0,NA,NA,NA
"WY 2015",305,9.71380829766865e-05,1.51058675863432e-05,0.000198626018643244,3.45477443920745e-06,0.000527151243243333
"WY 2016",213,0.000136428499909845,1.96287549394558e-05,0.000247231231131073,6.19811969458955e-06,0.000700980469014466
"WY 2017",216,0.00311599544372819,0.000439624407498232,0.00110895434592417,0.00149192132539954,0.00577637633235772
"WY 2018",213,0,0,NA,NA,NA
"WY 2019",212,0.00193041976141289,0.000261223581022851,0.00093859686700679,0.000703801740837973,0.00428245488176781
