"","Period","Ndays","Flux","Std.Err","SEP","L95","U95"
"1","WY 2016",366,42550.0256429601,12779.1712407011,72603.1995565485,2180.8300361372,212245.340502002
"2","WY 2017",365,4605.74184916273,2471.70508902276,6655.49291783096,327.014546501836,21005.5478746532
