"","Date","Flow","Flux","Std.Err","SEP","L90","U90"
"430",2017-12-04,10,281.282051646422,99.1758169452417,233.915110242971,62.6833114072453,746.180031024689
"431",2017-12-05,10,281.282051646422,99.1758169452417,233.915110242971,62.6833114072453,746.180031024689
"432",2017-12-06,9.2,243.039790734418,87.0880032217256,202.708465680275,53.9425969448461,645.784223718419
"433",2017-12-07,10,281.282051646422,99.1758169452417,233.915110242971,62.6833114072453,746.180031024689
"434",2017-12-08,11,332.408517076153,115.042370141793,275.5232510159,74.4118673650541,880.198640787406
"435",2017-12-09,11,332.408517076153,115.042370141793,275.5232510159,74.4118673650541,880.198640787406
"436",2017-12-10,10,281.282051646422,99.1758169452417,233.915110242971,62.6833114072453,746.180031024689
"437",2017-12-11,7.9,186.078641312766,68.6562630552368,156.060228012928,40.986846393739,495.94832071094
"438",2017-12-12,8.4,207.215757154599,75.5626879371183,173.396733812262,45.7844797225397,551.596402852075
"439",2017-12-13,7.5,169.875078970559,63.3011575364824,142.746004454393,37.3181575190156,453.24569429749
"440",2017-12-14,8.1,194.416547668287,71.3908392074634,162.902969883402,42.8778226469121,517.906927771822
"441",2017-12-15,7.9,186.078641312766,68.6562630552368,156.060228012928,40.986846393739,495.94832071094
"442",2017-12-16,8.8,224.822103901718,81.2535083827919,187.812869729072,49.7899848706259,597.905220697992
"443",2017-12-17,8.6,215.942068320316,78.3899374076364,180.544492814674,47.7687486466338,574.55334497031
"444",2017-12-18,7.6,173.866616520608,64.6255289138264,146.027878899507,38.2211034692425,463.768660970185
"445",2017-12-19,8.4,207.215757154599,75.5626879371183,173.396733812262,45.7844797225397,551.596402852075
"446",2017-12-20,8.1,194.416547668287,71.3908392074634,162.902969883402,42.8778226469121,517.906927771822
"447",2017-12-21,7.8,181.968527923738,67.303142158269,152.685101606934,40.0554755380385,485.120324995299
"448",2017-12-22,8.1,194.416547668287,71.3908392074634,162.902969883402,42.8778226469121,517.906927771822
"449",2017-12-23,8.4,207.215757154599,75.5626879371183,173.396733812262,45.7844797225397,551.596402852075
"450",2017-12-24,8.2,198.644092220558,72.7721799412941,166.370374149461,43.837375180781,529.036870661221
"451",2017-12-25,8.6,215.942068320316,78.3899374076364,180.544492814674,47.7687486466338,574.55334497031
"452",2017-12-26,8.9,229.31948748147,82.6987869881382,191.49205204452,50.8144055776626,609.728504587074
"453",2017-12-27,8,190.228022950658,70.018847996244,159.466219588144,41.9276376379317,506.877300594883
"454",2017-12-28,6.7,139.386886600307,53.0610921455606,117.628119176815,30.4401740730786,372.779468875972
"455",2017-12-29,5.6,101.762820895751,40.0612632515832,86.4820189449991,22.0082210335578,273.214088769387
"456",2017-12-30,7.4,165.923330719252,61.9864922138993,139.495439001676,36.4247425061811,442.825115407084
"457",2017-12-31,6.7,139.386886600307,53.0610921455606,117.628119176815,30.4401740730786,372.779468875972
"458",2018-01-01,7.3,162.01150742721,60.6815963539367,136.276298280369,35.5408871394447,432.507290082543
"459",2018-01-02,7.3,162.01150742721,60.6815963539367,136.276298280369,35.5408871394447,432.507290082543
"460",2018-01-03,7.1,154.308189886149,58.1013728861492,129.932764215465,33.8019724599667,412.181395059922
"461",2018-01-04,9.2,243.039790734418,87.0880032217256,202.708465680275,53.9425969448461,645.784223718419
"462",2018-01-05,8.3,202.910535233697,74.1628144460873,169.868329289292,44.8062693733683,540.266802830172
"463",2018-01-06,7.6,173.866616520608,64.6255289138264,146.027878899507,38.2211034692425,463.768660970185
"464",2018-01-07,7,150.516978696786,56.8261784526266,126.808612773518,32.9469728862757,402.174089327027
"465",2018-01-08,14,507.140828272073,167.338842704059,417.005817033955,114.773331871733,1336.93325294345
"466",2018-01-09,55,5549.14442389751,1372.34412859006,4398.93173186957,1319.2601720296,14333.693506693
"467",2018-01-10,53,5201.58608417702,1296.94585583777,4126.71960360327,1235.31386736756,13441.9436309287
"468",2018-01-11,56,5726.50387918034,1410.57970595529,4537.77633557082,1362.12490730147,14788.6342962197
"469",2018-01-12,40,3181.66675326063,843.632643586756,2540.4665183818,749.163136891733,8251.58005976697
"470",2018-01-13,31,2037.89601314703,570.752086654765,1637.54407944823,475.793253569067,5303.93940653494
"471",2018-01-14,26,1498.35075860559,435.53285160981,1209.62472554908,347.637529918337,3909.8370884253
"472",2018-01-15,24,1302.60834522474,385.030214350103,1053.92042734655,301.327121981977,3403.23350713282
"473",2018-01-16,20,946.85983012192,290.645467285113,770.089201691549,217.498690832072,2480.97291017262
