"","Period","Ndays","Flux","Std.Err","SEP","L95","U95"
"1","WY 2017",365,0.00413468803955322,0.000630640611012914,0.000880796386222345,0.002675976553633,0.00611123463839368
"2","WY 2018",365,1.56531099941529e-05,2.86078041538666e-06,6.29034528868208e-06,6.80366365231602e-06,3.10057811108055e-05
