"Period","Ndays","Flux","Std.Err","SEP","L95","U95"
"WY 2013",164,0.0898468766259786,0.0329277928971594,0.261326354735376,0.00154729381529326,0.551506842677446
"WY 2014",91,0,0,NA,NA,NA
"WY 2015",305,0.0236764080134165,0.00533107066376569,0.0771410820410913,0.000322697507980811,0.14955422576549
"WY 2016",213,0.0278534144976518,0.00512178036248221,0.0808788509447815,0.000481328613121005,0.170894108248676
"WY 2017",216,0.990998437449629,0.189712814092398,0.533786906311854,0.324437312415112,2.34629322904655
"WY 2018",213,0,0,NA,NA,NA
"WY 2019",212,0.310142623490162,0.0794438338718508,0.297904162107589,0.045855437124272,1.09102596132342
