"Period","Ndays","Flux","Std.Err","SEP","L95","U95"
"WY 2010",365,0.0006242151972926,0.000101047348133122,0.000409805048815413,0.000161411206563524,0.00168691324755828
"WY 2011",365,0.00175038660396952,0.000301988143547989,0.00061350781177228,0.00084766145904978,0.00321902316196896
"WY 2012",366,5.93702149036867e-05,9.3072105307828e-06,2.94003257893242e-05,2.1247517880002e-05,0.000133223473941061
"WY 2013",365,0.000375379906833115,6.84555524952093e-05,0.000351433783624124,5.78744656726403e-05,0.00129750705129704
"WY 2014",365,2.19622480713443e-06,3.51199812545807e-07,1.87317334462399e-05,4.39100424488224e-09,1.48955976620691e-05
"WY 2015",365,0.000259993124967359,4.94441233608393e-05,0.000995920283223626,2.54271350624707e-06,0.00169616489513571
"WY 2016",366,0.000253035396383488,3.44183779253118e-05,0.000216657654207949,4.49286513810504e-05,0.000822254233016843
"WY 2017",365,0.00424411347409747,0.00060005079190926,0.00106273125757644,0.00253903012085059,0.00667567403180606
