"","Period","Ndays","Flux","Std.Err","SEP","L95","U95"
"1","WY 2016",366,0.000127618733547075,1.77998135488238e-05,0.000145389976905121,1.40871252052536e-05,0.000503125136421378
"2","WY 2017",365,0.00166222470010009,0.000297175862833792,0.000900782087037313,0.000540563010383826,0.00395102276873824
"3","WY 2018",365,4.93066796229754e-06,1.09775361601402e-06,6.59540047244255e-06,4.0555121010411e-07,2.14920825179995e-05
