"","Period","Ndays","Flux","Std.Err","SEP","L95","U95"
"1","WY 2017",365,0.000118412186969242,2.57491015960251e-05,3.2115951099694e-05,6.77952018001156e-05,0.000192649125467174
"2","WY 2018",365,2.83478334646222e-05,2.54767748777555e-05,3.12468908460113e-05,3.31700240152996e-06,0.000109375876667695
