"","Period","Ndays","Flux","Std.Err","SEP","L95","U95"
"1","WY 2017",365,293161.019736925,82402.1485280337,117218.986084106,127962.982882183,579050.582077889
"2","WY 2018",365,941.580614760965,303.724049153572,675.33666988143,216.445804405948,2704.68603729923
