"Period","Ndays","Flux","Std.Err","SEP","L95","U95"
"WY 2010",365,322839.34566788,41765.8597514872,377309.396839568,34046.0965155004,1293919.42147137
"WY 2011",365,1136785.69313681,161960.26772503,636645.628388131,356321.481600553,2760814.24005806
"WY 2012",366,20413.8314951986,2168.66051019708,19001.6852955636,3176.83569588597,70281.6254415062
"WY 2013",365,152366.727436184,19226.6259711456,251953.202409909,8311.93969565895,747926.524907292
"WY 2014",365,620.553448704435,72.2766088194086,9679.33141993497,0.40071541238932,3933.76678244385
"WY 2015",365,119018.596601156,16439.9722774182,841035.733340233,342.390601813176,812263.986013646
"WY 2016",366,135740.930774529,15853.8955540329,204561.008506812,8886.09321270447,633906.819485913
"WY 2017",365,3386605.55776917,509734.197255706,1378396.01314359,1456163.46680439,6756893.11063131
